20.248357076505616,20.179224925920025,20.062148238558358,19.945079760083768,20.734686167837463,21.118403532413918,20.883666339446442,21.154946361239425,21.27592749702244,20.31928737469354,19.81287181452633,19.969995480823965,20.70281986528474,20.589931715041473,20.31774035277888,20.373201647633813,20.07288230267441,19.927035427777774,19.920286815408808,19.39143135093086,0.0
20.179224925920025,20.062148238558358,19.945079760083768,20.734686167837463,21.118403532413918,20.883666339446442,21.154946361239425,21.27592749702244,20.31928737469354,19.81287181452633,19.969995480823965,20.70281986528474,20.589931715041473,20.31774035277888,20.373201647633813,20.07288230267441,19.927035427777774,19.920286815408808,19.39143135093086,19.802703806982453,0.0
20.062148238558358,19.945079760083768,20.734686167837463,21.118403532413918,20.883666339446442,21.154946361239425,21.27592749702244,20.31928737469354,19.81287181452633,19.969995480823965,20.70281986528474,20.589931715041473,20.31774035277888,20.373201647633813,20.07288230267441,19.927035427777774,19.920286815408808,19.39143135093086,19.802703806982453,19.192281981996942,0.0
19.945079760083768,20.734686167837463,21.118403532413918,20.883666339446442,21.154946361239425,21.27592749702244,20.31928737469354,19.81287181452633,19.969995480823965,20.70281986528474,20.589931715041473,20.31774035277888,20.373201647633813,20.07288230267441,19.927035427777774,19.920286815408808,19.39143135093086,19.802703806982453,19.192281981996942,18.528188957547727,0.0
20.734686167837463,21.118403532413918,20.883666339446442,21.154946361239425,21.27592749702244,20.31928737469354,19.81287181452633,19.969995480823965,20.70281986528474,20.589931715041473,20.31774035277888,20.373201647633813,20.07288230267441,19.927035427777774,19.920286815408808,19.39143135093086,19.802703806982453,19.192281981996942,18.528188957547727,18.626619575482287,0.0
21.118403532413918,20.883666339446442,21.154946361239425,21.27592749702244,20.31928737469354,19.81287181452633,19.969995480823965,20.70281986528474,20.589931715041473,20.31774035277888,20.373201647633813,20.07288230267441,19.927035427777774,19.920286815408808,19.39143135093086,19.802703806982453,19.192281981996942,18.528188957547727,18.626619575482287,18.995852865479993,0.0
20.883666339446442,21.154946361239425,21.27592749702244,20.31928737469354,19.81287181452633,19.969995480823965,20.70281986528474,20.589931715041473,20.31774035277888,20.373201647633813,20.07288230267441,19.927035427777774,19.920286815408808,19.39143135093086,19.802703806982453,19.192281981996942,18.528188957547727,18.626619575482287,18.995852865479993,19.081537006074978,0.0
21.154946361239425,21.27592749702244,20.31928737469354,19.81287181452633,19.969995480823965,20.70281986528474,20.589931715041473,20.31774035277888,20.373201647633813,20.07288230267441,19.927035427777774,19.920286815408808,19.39143135093086,19.802703806982453,19.192281981996942,18.528188957547727,18.626619575482287,18.995852865479993,19.081537006074978,19.023712864880856,0.0
21.27592749702244,20.31928737469354,19.81287181452633,19.969995480823965,20.70281986528474,20.589931715041473,20.31774035277888,20.373201647633813,20.07288230267441,19.927035427777774,19.920286815408808,19.39143135093086,19.802703806982453,19.192281981996942,18.528188957547727,18.626619575482287,18.995852865479993,19.081537006074978,19.023712864880856,18.87316101708621,0.0
20.31928737469354,19.81287181452633,19.969995480823965,20.70281986528474,20.589931715041473,20.31774035277888,20.373201647633813,20.07288230267441,19.927035427777774,19.920286815408808,19.39143135093086,19.802703806982453,19.192281981996942,18.528188957547727,18.626619575482287,18.995852865479993,19.081537006074978,19.023712864880856,18.87316101708621,18.642841631606316,0.0
